date,hour_id,number_of_cells,cell_availability,sssr,s1_conn_est_success_rate,sarr,ul_packet_loss_rate,dl_packet_loss_rate,dl_uu_latency,dl_prb_utilization,ul_prb_utilization,dl_pdcp_user_throughput,ul_pdcp_user_throughput,cqi_avg,pmrrcconnmax,rrc_connected_users,rrc_connected_users_sum,cell_pdcp_dl_thp_mbps,cell_pdcp_ul_thp_mbps,dl_volume_gb,ul_volume_gb,cbra_success_rate,cbra_sr_2020,cfra_success_rate,rrc_setup_success_rate,erab_setup_success_rate,dl_qpsk_dist,dl_16qam_dist,dl_64qam_dist,dl_256qam_dist,ca_dl_pdcp_eu_thp,lte_active_user_dl,lte_active_user_ul,ca_dl_traffic_volume,pmcelldowntimeauto,pmcelldowntimeman,pmrrcconnestabsucc,pmrrcconnestabatt,pmrrcconnestabattreatt,pms1sigconnestabsucc,pms1sigconnestabatt,pmerabestabsuccinit,pmerabestabattinit,pmerabrelabnormalenbact,pmerabrelabnormalmmeact,pmerabrelabnormalenb,pmerabrelnormalenb,pmerabrelmme,pmpdcppktlostul,pmpdcppktreceivedul,pmpdcppktdiscdlpelr,pmpdcppktdiscdlho,pmpdcppktdiscdlpelruu,pmpdcppkttransdl,pmpdcplattimedl,pmpdcplatpkttransdl,pmprbuseddlfirsttrans,pmprbuseddlretrans,pmprbavaildl,pmprbuseduldtch,pmprbavailul,pmpdcpvoldldrb,pmpdcpvoldldrblasttti,pmuethptimedl,pmuethpvolul,pmuethptimeul,pmrrcconnlevsum,pmrrcconnlevsamp,pmschedactivitycelldl,pmpdcpvoluldrb,pmschedactivitycellul,pmpdcpvoldlsrb,pmpdcpvolulsrb,pmrasucccbra,pmraattcbra,pmrasucccfra,pmraattcfra,pmracontresonly,pmracontresandrrcrsp,pmrrcconnestabfaillic,pmcacapabledlsamp,pmcaconfigureddlsamp,pmpdcpvoldldrbca,pmpdcpvoldldrblastttica,pmradiothpvoldl,pmradiothpvoldlscell,pmradiothpvoldlscellext,pmuethptimedlca,pmuethptimeulca,pmuethpvolulca,pmlbsubratiosamp,pmuectxtrelscwcdma,pmcriticalborderevalreport,pmmacharqdlackqpsk,pmmacharqdlack16qam,pmmacharqdlack64qam,pmmacharqdlack256qam,pmactiveuedlsum,pmactiveueulsum,pmradiouerepcqidistr_0,pmradiouerepcqidistr_1,pmradiouerepcqidistr_2,pmradiouerepcqidistr_3,pmradiouerepcqidistr_4,pmradiouerepcqidistr_5,pmradiouerepcqidistr_6,pmradiouerepcqidistr_7,pmradiouerepcqidistr_8,pmradiouerepcqidistr_9,pmradiouerepcqidistr_10,pmradiouerepcqidistr_11,pmradiouerepcqidistr_12,pmradiouerepcqidistr_13,pmradiouerepcqidistr_14,pmradiouerepcqidistr_15,hosr_intraf,hosr_interf,pmhoexeattlteinterf,pmhoexeattlteinterflb,pmhoexeattlteintraf,pmhoexesucclteinterf,pmhoexesucclteinterflb,pmhoexesucclteintraf,pmhooscinterf,pmhooscintraf,pmhoprepattlteinterf,pmhoprepattlteinterflb,pmhoprepattlteintraf,pmhoprepsucclteinterf,pmhoprepsucclteinterflb,pmhoprepsucclteintraf,pmlbmeasrepue,pmlbqualifiedue,pmlbtpacceptedue,pmlbtpevalue,pmlbtpulacceptedue,pmhotooearlyhointerf,pmhotooearlyhointraf,pmhotoolatehointerf,pmhotoolatehointraf,pmhowrongcellinterf,pmhowrongcellintraf,pmhowrongcellreestinterf,pmhowrongcellreestintraf,pmcaredirectmeasrepue,pmcaredirectqualifiedue,pmhoexeattnonmob,pmhoexecattlteinterfcaredirect,pmhoexecsucclteinterfcaredirect,pmhoexesuccnonmob,pmhoprepattlteinterfcaredirect,pmhoprepattnonmob,pmhoprepsucclteinterfcaredirect,pmhoprepsuccnonmob,hosr_irat,pmhoexeattwcdma,pmhoexesuccwcdma,pmhoprepattwcdma,pmhoprepsuccwcdma,cqi_above_7,cqi_above_10,rssi,sinr_pusch,sinr_pucch,tx_rank,ue_rep_rank2,traffic_voice_2g,traffic_voice_3g,payload_dl_3g,payload_ul_3g,payload_total_3g,payload_total_4g
4/3/2020,16,37058,98.02035585,99.51898824,99.79668305,0.210653872,0.057933044,0.052878093,4.642406272,41.50060734,6.911331431,3.15936558,0.423680662,8.794810902,2892,42.91075596,1570883.083,14.69706898,1.623539381,117473.6728,11582.35377,79.43841352,,87.66054766,99.87843118,99.84311754,43.76786889,30.01848171,25.70030123,0.513348173,6.650486629,5.815739459,3.847687456,10922.78527,2154777,454101,170182765,171271178,881272,169643653,169989270,161604190,161858117,335208,6491,785212,157714334,3709198,38043080,65629281455,967211,28935902,26144069,1.05937E+11,1.02022E+11,21976193134,3.21295E+12,5.92307E+11,9.16916E+12,6.33711E+11,9.16916E+12,9.39542E+11,1.81963E+11,2.39788E+11,33794189423,79763351157,1116734101,26024573,63927174965,92396392238,56910471856,247282466,262437903,301725900,379823673,97934924,111720639,,,35119,23279575,23279575,87382282135,14660321847,9.57824E+11,29171905085,158,10934832945,2679606,1918284,7530396,656881,3089381,61121731184,41920742688,35890413285,716889578,3.71784E+11,2.18974E+11,101746115,171086301,327774619,795628767,2128323802,4171743791,7187036222,6721484980,7957438774,8180748953,6604228626,6504578433,5753907273,4138161582,2641781966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765193938,0.404549763,-113.5209092,10.83502037,1.618669827,0.364427081,0.44007021,28140.23052,53811.92222,25665.66519,3336.227636,29001.89283,
4/3/2020,17,37142,98.05344153,99.539072,99.80880598,0.222054412,0.060903195,0.054187779,4.913851856,43.03020886,7.326628113,2.793064577,0.383630506,8.763983106,2430,44.92777477,1650703.214,14.72350092,1.66200653,121396.4554,12263.56702,79.58859639,,88.0899937,99.89937146,99.830207,43.65326248,30.10625723,25.74992057,0.49055973,5.910709105,6.549028124,4.166459811,11181.00027,2183413,384193,172898004,173970694,898530,172422495,172752788,164350931,164630462,359234,6921,817939,160134652,3941678,42422117,69612571652,495662,30771480,27738430,1.08832E+11,1.11951E+11,22782787246,3.32912E+12,6.17827E+11,9.17251E+12,6.72036E+11,9.17251E+12,9.70919E+11,1.88432E+11,2.80153E+11,35637188722,92894564266,1170471642,26052295,65943455799,97842123716,58869879229,253110891,266412404,310198919,389752971,102553525,116419040,,,6706,23311475,23311475,89448002183,14677435739,9.89818E+11,30078973797,12,12650016287,3493125,1786476,7538869,668213,3167314,64030784304,44159981485,37770089017,719555023,4.31866E+11,2.45279E+11,108437479,183861956,356838920,866553320,2330381746,4552079001,7739230765,7261725688,8574200768,8782094717,7044009706,6920043810,6092525152,4356355325,2740952115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76236855,0.399855247,-113.4260553,10.70064823,1.594716679,0.36125311,0.438109963,33282.82544,61640.49167,27065.36989,3620.326191,30685.69608,
4/3/2020,18,37158,98.02609625,99.53010859,99.81083907,0.219257579,0.061631387,0.05129546,5.012114296,41.82158261,6.956337769,2.806631885,0.362760854,8.780867962,2599,43.6153523,1633986.864,14.95542369,1.616058558,109977.3074,10607.01491,79.9164427,,88.16799331,99.8904999,99.8280493,43.3002525,30.24695132,25.95427734,0.498518833,5.974046113,6.589293201,4.198536373,10370.50822,2089898,320653,156512300,157466934,783065,156103260,156399106,149080205,149336991,321962,6131,730612,145343329,3564216,38238687,62005938412,268768,25960883,23172550,96259707999,95025007075,18959066268,2.98594E+12,5.49122E+11,8.45273E+12,5.88E+11,8.45273E+12,8.79592E+11,1.68179E+11,2.53476E+11,30972401034,85379667289,1052520099,24131872,58814246554,84617765992,52360581583,226482609,238353274,276062069,345438385,88132332,99959553,,,5617,21712824,21712824,82964065794,13383183489,8.96296E+11,28152988844,20,11647195382,4370837,1896486,7009500,565657,2945124,56071116333,39167908461,33609164380,645550681,3.87544E+11,2.19838E+11,101365473,172479197,341391232,835490153,2279942513,4501160388,7686439206,7217657082,8537099730,8768978104,7035115897,6921056228,6090862397,4363483097,2742960881,,94.0207466,97.72343332,2935037,1819128,11717402,2910158,1810105,11529138,58234,1357655,2977947,1820516,12262491,2935031,1819122,11717552,4648072,4612972,,,,7448,43612,94181,291751,0,53917,1,38395,125541,124367,1871228,51237,51025,1861989,51253,1872636,51238,1871223,,,,,,0.76450692,0.401705526,-113.6533927,10.69074848,1.634846157,0.359902679,0.438358898,39687.99722,64009.93611,27752.75586,3753.219055,31505.97491,
4/3/2020,19,37100,98.01684215,99.45949803,99.79271597,0.270419709,0.070779157,0.056606637,5.604031406,45.64437351,8.265724641,2.119930633,0.300996704,8.72411582,2755,48.34755498,1773666.309,14.60853933,1.704105113,127939.3894,13513.25054,79.73228189,,88.19972552,99.87167498,99.79415079,43.39604231,30.21386237,25.93197499,0.458120332,4.532800426,8.561705123,4.957347029,11482.00825,2285848,327607,165820027,167001676,968587,165227201,165570402,157312737,157637232,418200,9033,910178,152706668,4372008,55220992,77963498611,1633048,32060847,31973659,1.15941E+11,1.46593E+11,26158459508,3.52874E+12,6.57539E+11,9.17152E+12,7.58093E+11,9.17152E+12,1.02327E+12,2.04835E+11,3.86066E+11,38338848721,1.27373E+11,1259496063,26050874,70045918948,1.07844E+11,63284984450,246553731,261738785,309103437,387676647,100699186,114171768,,,7372,23323446,23323446,91856065962,15135694977,1.04424E+12,31009268136,58,16925600903,7905645,2311150,7541269,712063,3491813,70506476161,49089107058,42132233244,744317881,5.99713E+11,3.13726E+11,113444364,203987422,407934893,997508173,2718319703,5338824708,8904679277,8449169311,9970413539,10179765041,8054530020,7883635894,6863819055,4823810505,2965993460,,95.40739698,98.42280545,3097488,1885306,12665617,3071746,1874965,12466366,65505,1482151,3121001,1886863,13066604,3097519,1885322,12665760,5100439,5059184,,,,7745,49622,111310,343353,0,60195,0,42816,127499,126158,1935307,49459,49291,1924793,49478,1936895,49458,1935322,,0,0,0,0,0.76007065,0.392827747,-113.3381125,10.3901969,1.55816601,0.358207431,0.43481845,55604.51294,97711.15417,29682.28663,4313.848229,33996.13486,
4/3/2020,20,37044,98.13634477,99.37481184,99.72147214,0.292861305,0.07342499,0.05768539,5.828543031,47.18735343,8.730058608,1.880636406,0.282921301,8.698164913,2758,49.42962363,1811004.643,14.43362853,1.72767744,130812.1694,14209.34672,79.9583777,,88.28239358,99.88673296,99.76537274,43.46397072,30.25551448,25.82149006,0.459024743,3.912487853,9.523860021,5.23210344,11834.23752,2072102,380062,159209169,160255800,866095,158669096,159112268,150646920,151001210,432375,11114,908037,145801720,4723359,60548326,82402283600,1220928,33552975,34983466,1.20858E+11,1.68532E+11,28915004781,3.64042E+12,6.79987E+11,9.15585E+12,7.99311E+11,9.15585E+12,1.04626E+12,2.14685E+11,4.42177E+11,39621609225,1.40045E+11,1285200663,26000616,72487616039,1.13418E+11,65647655052,238032131,256801185,301095612,376565434,97278893,110190593,,,2656,23281031,23281031,94673900170,16129193876,1.06864E+12,31621411630,99,20075386621,8061393,7971275,7538458,688558,3400610,74833556437,52092059529,44457832586,790320199,6.90362E+11,3.43475E+11,117478887,215895614,432739021,1065725455,2922744862,5746797736,9488771607,9051822708,10660397303,10846970164,8524264983,8324979859,7208519633,5012915440,3047192396,,95.00805426,98.06874796,2982279,1810595,11939889,2957374,1800401,11740639,64585,1420041,3015605,1812341,12357618,2982271,1810586,11939984,5148308,5106019,,,,6923,49374,108681,334878,0,56836,0,40867,123285,121942,1856893,45734,45631,1846595,45755,1858680,45734,1856884,,0,0,0,0,0.758185237,0.388520069,-113.1962186,10.26852271,1.515551485,0.357397945,0.433157048,55603.02102,110642.1347,30548.514,4426.242802,34974.7568,
4/3/2020,21,37096,97.99009122,99.58802079,99.90330542,0.266792305,0.066087749,0.053438538,5.670515736,47.25636599,8.460100906,1.915815415,0.30390572,8.696264324,2781,46.8471501,1717992.443,14.59804012,1.713028732,131980.7697,13967.21098,80.15296613,,88.07597863,99.89079072,99.79339385,42.98023614,30.46524086,26.08945415,0.465068846,3.848311937,9.352117984,4.953020217,12029.44081,2168104,483842,149782298,150788309,842256,149534812,149679544,141933283,142227133,371925,9104,791191,137721450,4305946,54174377,81919228710,3264585,30204952,31402067,1.2133E+11,1.64338E+11,28981191876,3.65584E+12,6.774E+11,9.16964E+12,7.75761E+11,9.16964E+12,1.05563E+12,2.15488E+11,4.38527E+11,37970570748,1.24942E+11,1220473994,26052257,72312818563,1.11494E+11,65085880758,220731300,243704019,282916573,352970809,87410318,99244220,,,1411,23341839,23341839,96235526440,16351216927,1.07796E+12,32133466187,526,20758272931,8303013,3490354,7552233,594125,3025192,74364316782,52710897513,45139920285,804661168,6.76278E+11,3.22372E+11,110091409,207752455,413215562,1027005113,2848404780,5632843472,9321654085,8878624927,10467809317,10663160725,8352365641,8153715753,7052066883,4878177517,2950489898,,94.79244459,97.79996397,2625856,1581782,9962279,2602901,1572077,9795212,57318,1209639,2661458,1583372,10333363,2625860,1581780,9962315,4599329,4560737,,,,6187,45525,90732,274455,0,47426,0,34642,114270,112931,1627942,45531,45419,1618118,45560,1629582,45533,1627942,,0,0,0,0,0.75837944,0.387695558,-113.2956925,10.38359785,1.544960698,0.35667516,0.433184484,39234.7651,98287.32639,30011.87037,4049.12953,34060.9999,
4/3/2020,22,37221,98.09340228,99.62651423,99.89187252,0.217807916,0.052291204,0.043605267,5.096095114,45.13536198,7.504669997,2.304704267,0.356661799,8.725206223,2053,41.10522705,1510379.453,14.92856689,1.64747047,128254.4694,12585.14741,80.42166182,,88.99718745,99.9028654,99.83132523,42.35962784,30.68603938,26.4423162,0.512016585,4.576239023,7.875989281,4.255869575,12031.63139,2067681,451110,137614225,138508701,760675,137388943,137537659,130344646,130564876,278965,6930,625635,127189834,3444682,39274242,75067510760,580033,24619214,25661786,1.16589E+11,1.35777E+11,26643261271,3.5054E+12,6.39343E+11,9.18292E+12,6.89148E+11,9.18292E+12,1.02584E+12,2.05042E+11,3.56141E+11,32820342884,92020908881,1072105052,26081964,68716624698,1.00462E+11,60979533129,195026419,219199187,250916751,312001450,73695618,82806682,,,341,23366221,23366221,96253051147,15990750097,1.04654E+12,32419368422,533,17538922387,4592450,2134980,7561275,477403,2434653,68705104995,49771153923,42888056471,830464171,5.41211E+11,2.59521E+11,90900057,173300431,343164735,865698779,2430205841,4876407711,8201131167,7742541223,9153267794,9341328954,7363718596,7201287744,6265336956,4347902712,2644745980,,94.80153973,97.76209357,2096551,1261196,7652153,2077209,1252974,7526882,42549,966439,2124750,1262273,7939565,2096542,1261192,7652100,3599858,3569515,,,,5622,35810,65003,199392,0,33590,0,24605,97971,96929,1302272,40615,40538,1293971,40618,1303362,40614,1302267,,0,0,0,0,0.760971504,0.391647302,-113.6239443,10.69973045,1.624476548,0.359083377,0.434776791,26187.72436,75514.05694,28342.65755,3476.919714,31819.57726,
4/3/2020,23,37252,98.21383252,99.71018299,99.92753769,0.168977649,0.043187895,0.037651768,4.48226154,40.57548043,6.150081132,3.148874764,0.437735289,8.804901546,1885,34.28253828,1263390.506,15.25819417,1.56868347,118171.0773,10570.19249,80.63904362,,89.71352003,99.91435123,99.86802342,41.96851001,30.6848443,26.78352936,0.563116326,6.273109273,5.949759687,3.533024439,11217.41999,1965493,394504,126263697,127069031,697098,126146564,126238039,119526913,119684869,198580,4873,482332,117204526,2715456,27410241,63440006363,1367537,18770284,19876671,1.06235E+11,1.01312E+11,22602982816,3.16251E+12,5.67347E+11,9.1924E+12,5.6534E+11,9.1924E+12,9.45197E+11,1.83621E+11,2.41857E+11,26761654254,61136615902,894564337,26093877,61946827727,84364730687,53780595206,171892646,196809216,220060893,272896209,60289478,67202221,,,0,23365866,23365866,89739359934,14613340109,9.63405E+11,30294648709,71,11975882542,3209247,2084085,7568437,369810,1868672,58864267307,43038003416,37566090185,789816697,3.68569E+11,1.90008E+11,70485861,127975591,256666552,645939063,1839171490,3725123748,6490707789,6037721323,7203604561,7440768130,5954786680,5858567962,5168270898,3653069676,2263944791,,94.85448737,97.97020746,1557756,911063,5681172,1543511,905053,5593320,29969,774999,1575474,911612,5896700,1557740,911057,5681136,2502152,2482700,,,,4547,25463,43486,130653,0,22811,0,17131,89586,88805,946260,34727,34677,940198,34733,946818,34726,946253,,0,0,0,0,0.768121058,0.403594111,-114.1456874,11.18532758,1.747271063,0.367500169,0.439908787,15505.47198,49884.26111,24334.10834,2754.131859,27088.2402,
4/4/2020,0,37205,98.25277166,99.73780623,99.92646031,0.127191793,0.037871488,0.033993325,4.032933809,34.80250607,4.830820758,4.452028388,0.514756344,8.943551593,1597,28.62949291,1053769.018,15.53978941,1.47685326,104898.1528,8479.1272,80.98767959,,90.72146035,99.92333219,99.88778885,41.71036968,30.29431108,27.36516765,0.630151589,8.899756657,4.397087124,2.994925181,9759.244138,1923430,388216,117999444,118656929,566948,117871331,117958077,111535625,111660921,139438,3562,356770,109821990,2249878,19518709,51519806071,2067760,14077752,15528553,93145632665,74843809676,18558154738,2.72349E+12,4.80315E+11,9.20568E+12,4.4471E+11,9.20568E+12,8.3903E+11,1.63327E+11,1.51774E+11,21089088864,40969070341,748344168,26138925,53992366969,67654218617,45809709374,155209809,178798979,197132383,243410336,51126421,56355377,,,0,23411256,23411256,78073953104,12888764307,8.54648E+11,25843230940,421,7324378779,1630207,1303215,7581543,295936,1458528,48063366251,34908503083,31533215488,726131340,2.37409E+11,1.37197E+11,51864450,86176143,174940909,447043661,1293276281,2678243206,4916478014,4527275677,5471825903,5764494119,4715444514,4704518174,4241990702,3092779505,1961141079,,95.09957327,97.72837241,1140490,629761,4223720,1129218,626713,4163424,21959,623482,1155475,630154,4377910,1140499,629769,4223669,1688652,1676737,,,,3776,18076,28242,83938,0,15511,0,11948,84814,84192,664349,34410,34361,661252,34418,664753,34411,664358,,0,0,0,0,0.781360278,0.424131828,-114.7573219,11.69809885,1.894612731,0.382578497,0.449717624,9062.806007,28600.64583,19688.12459,2085.765502,21773.89009,
4/4/2020,1,37233,98.29578882,99.77346274,99.93962692,0.09488069,0.033215737,0.028480639,3.666991585,28.6986805,3.505281065,6.736687474,0.595062404,9.140607827,1334,23.28447335,857000.1737,16.22765172,1.369497482,91068.39442,6310.532363,80.76413935,,91.45099174,99.93004649,99.90362153,40.73084637,29.85889056,28.65680893,0.75345414,13.20896265,3.158204711,2.520494735,8408.019757,1876471,372418,108733287,109311116,501713,108641761,108707391,102511163,102610057,95676,2363,270808,101271109,1786800,13196300,39715863453,699458,10558403,11321876,79258426145,52031649972,14189192631,2.24596E+12,3.89392E+11,9.18283E+12,3.21884E+11,9.18283E+12,7.28409E+11,1.38217E+11,87608586433,14896113337,25032859128,607374812,26084971,44886897318,50325764616,36747613840,138219094,158494287,174592656,216175963,42822867,46826028,,,0,23361853,23361853,67264158052,10887166967,7.41124E+11,22278937605,219,4268086192,1197923,1047632,7570372,230597,1100524,36477394622,26740778329,25664228002,674772229,1.41762E+11,92622167215,36160645,52554459,107940421,276366042,824156741,1767705597,3494918552,3198113486,3941440829,4287144519,3610384179,3672713431,3397923954,2571675116,1673024589,,94.99585085,97.00106133,770426,372139,3053888,763639,370731,3010386,15584,510141,787244,372256,3168972,770422,372129,3053894,975801,969895,,,,2734,13400,17473,50041,0,9679,0,7813,76393,76087,405216,33016,32958,403750,33016,405338,33016,405206,,0,0,0,0,0.800687953,0.453500861,-115.447919,12.27411102,2.052165002,0.402307755,0.462048648,5607.506617,16781.62083,15792.36231,1531.677903,17324.04022,
4/4/2020,2,37134,98.27054211,99.81221048,99.95819507,0.073946777,0.031422788,0.025015089,3.436416424,21.67575021,2.83748032,9.900345813,0.905753206,9.424046749,1247,19.8098927,728186.885,16.25941092,1.432937626,71991.65878,5268.979874,80.72929443,,92.74878976,99.93826949,99.91563279,40.97172227,28.57307579,29.60190913,0.853292812,18.49079336,2.319685537,2.20800677,6404.758083,1890389,392236,104266500,104850824,519920,104204881,104248462,98204077,98286999,71300,1879,221840,97225035,1514842,9250680,29430148716,376292,7443463,7817699,62496449813,36729286771,10688252599,1.69331E+12,2.90785E+11,9.1535E+12,2.59729E+11,9.1535E+12,5.75804E+11,1.12344E+11,46812548013,15922820114,17579645324,516803789,26088167,35413601508,42007469333,29315630045,128971294,144369658,162365329,201123186,39087525,42143434,,,0,23376655,23376655,51238064665,8923266042,5.85697E+11,16093236550,505,2288425261,896543,749224,7503823,189813,892476,26482351944,18468402281,19133395722,551531625,82148419218,64729109609,25455774,31293965,62691758,157903092,485095788,1101418036,2428479677,2217566396,2828262833,3215700750,2820503866,2961078717,2835909525,2251719809,1512452536,,94.64750265,96.72689859,556856,223680,2328203,552566,223229,2294584,12204,442795,571262,223696,2424319,556854,223678,2328176,617550,614665,,,,2698,10016,10887,29181,0,6442,0,5181,71430,71168,253687,30006,29906,253136,30005,253702,30005,253684,,0,0,0,0,0.827862586,0.496547023,-116.0032735,12.66340133,2.193848693,0.431873081,0.481927718,657.8779749,9643.819444,11986.12177,1233.515934,13219.63771,
4/4/2020,3,37143,98.31965084,99.82668854,99.96415215,0.057114237,0.034045988,0.02436184,3.323202645,16.0366812,2.33733655,13.75687033,1.114379238,9.709513783,1158,17.53882909,644332.5419,16.23516341,1.456830539,55709.19354,4321.003434,80.91598888,,93.0706513,99.93962411,99.92281638,41.5561416,27.0704928,30.44797405,0.925391553,23.74280084,1.589988419,1.767886454,4661.959691,1606675,342199,101838431,102402192,502238,101788281,101824783,85043043,85108733,53733,1388,182911,94991064,1336112,7469996,21933429791,661645,5381173,5705025,48210566929,26381597299,7938606253,1.24934E+12,2.14447E+11,9.12772E+12,2.13345E+11,9.12772E+12,4.4555E+11,89660819915,25869925969,14934910958,13402000365,458216099,26125809,27443520305,34433898500,23636172889,123511508,134128971,154868423,191394093,37285606,40061615,,,0,23405220,23405220,37295677524,6900650110,4.53121E+11,10853041053,510,1280178679,1836980,9915490,7466630,170401,786853,19175072046,12491021294,14049477970,426999452,43634879460,41786069881,19657767,20734119,38640943,92090782,290041463,700992185,1732123702,1594075988,2114219029,2520516657,2302137755,2499558057,2468862721,2052016088,1419487390,,95.32115263,97.02678647,430358,133605,1943382,426228,133404,1914639,10026,409465,439289,133612,2008643,430358,133607,1943405,404545,403012,,,,1823,8353,8431,19937,0,4785,0,3773,69614,69406,161518,27913,27816,161220,27913,161525,27912,161519,,0,0,0,0,0.854303628,0.540748975,-116.4565565,12.92117269,2.315623477,0.458923118,0.500382437,3004.345979,6390.825,9341.746171,1040.285346,10382.03152,
4/4/2020,4,37154,98.33802708,97.93374633,98.31844359,0.071788173,0.03434082,0.025420648,3.331759685,12.63431703,2.073090364,16.04367825,1.245423986,9.893877214,1184,17.15357917,630488.6606,16.28988216,1.505355832,45244.68687,3833.295866,80.98743392,,93.10708189,99.94240649,99.66612442,42.29547078,25.98802437,30.78883595,0.927668897,26.90464866,1.652836125,1.937227156,3493.925258,1810766,388084,105713148,106346024,571957,103872889,105649444,96884111,97208667,68269,1757,316840,95420412,1808064,6104938,17771391583,362947,4392319,5101729,38765688233,19966040114,5992641127,9.82739E+11,1.70837E+11,9.1305E+12,1.89283E+11,9.1305E+12,3.61832E+11,73776406818,17954479049,14764995765,11855396980,448648501,26154804,22212087740,30532362072,20282488311,125203142,134004858,157477945,194447382,37988600,40800978,,,0,23426201,23426201,27951402064,5315728832,3.67893E+11,7874828248,0,841329449,2817225,7068335,7460138,171975,779633,14984992618,9207377202,10908271522,328666671,36712941030,39291787138,18253136,18013594,30627577,68314170,213203696,532749298,1402676825,1316558274,1793134822,2200809125,2061444641,2291061665,2312310884,1981980115,1405979509,,92.92238171,95.41810545,418250,119954,1874505,413249,119754,1842622,9851,378314,433097,119966,1983006,418254,119954,1874540,383635,382182,,,,3040,8196,7232,19218,0,4686,0,3791,72887,72694,151368,31414,31356,151110,31420,151386,31414,151368,,0,0,0,0,0.870582926,0.569655464,-116.7225333,12.96452176,2.363203365,0.46685832,0.505545183,3179.857411,6053.165278,8878.722578,1053.177548,9931.900126,
4/4/2020,5,37160,98.35830484,99.76462908,99.92024519,0.083230934,0.043693484,0.029178938,3.542531056,17.99709246,2.873784218,10.53476472,1.03465319,9.548545908,1168,20.11793884,739740.8271,17.03990183,1.582561075,60962.07926,5097.085863,80.68257314,,92.17911201,99.94023325,99.90396903,41.4028792,28.10203798,29.79969086,0.695391957,20.97681659,2.226705147,2.275402355,4385.63477,1779808,391017,114471820,115124669,584392,114363263,114454546,108514817,108619125,88883,1734,251386,107028261,1594537,10797503,24701132159,755616,6837489,7237874,50812855402,25075249677,7078342937,1.39471E+12,2.45675E+11,9.11472E+12,2.61937E+11,9.11472E+12,4.87556E+11,93784047752,37378310895,20213515150,19536512666,525834417,26137589,28612591979,40624844606,25670317080,140875545,151842294,176718029,219028747,45403654,49255903,,,0,23410220,23410220,35085078158,6084959044,4.95128E+11,10901323357,0,1382484277,769624,1608622,7448052,248867,1140718,20366816854,13823895144,14659000962,342075742,63711805827,58410299935,25153927,30567914,59245062,138060023,413016571,936944072,2131761382,1944324601,2508316549,2913503963,2609872612,2796564051,2712835269,2224206808,1537475695,,95.39161556,97.40789862,694664,297379,3243193,689484,296900,3197644,15239,561444,707847,297495,3352255,694679,297389,3243321,772006,767752,,,,4211,14029,13342,43298,0,10076,0,7654,88235,87823,332362,34983,34896,331796,34987,332482,34986,332375,,0,0,0,0,0.83749136,0.516971228,-116.3574589,12.30369066,2.251429045,0.424391927,0.485355675,7104.215145,11439.48333,14032.3262,1620.405875,15652.73208,
4/4/2020,6,37184,98.28193021,99.70629374,99.90822547,0.11084545,0.049663504,0.035047046,3.829071038,24.36043956,3.720525484,6.548931952,0.659247669,9.237488122,1989,26.26666072,965520.5361,16.06517796,1.485801637,76426.71386,6314.021713,80.92708301,,91.17998607,99.89692218,99.90085839,42.85417456,28.99641383,27.63312476,0.516286852,14.96307549,3.144065659,2.730788843,5476.109794,1881605,387814,132614326,133327919,576756,132470662,132592348,126064094,126189200,137664,2587,352351,124040886,2135186,16952294,34117356892,245695,11200477,11138488,64418395898,38187541353,9973056382,1.89752E+12,3.41412E+11,9.19086E+12,3.41948E+11,9.19086E+12,6.11244E+11,1.18018E+11,75313892860,21153599428,32087484603,686150792,26122498,38047727152,50328315866,33872836460,170203356,183857838,213325029,263601530,58841929,64533821,,,51141,23395928,23395928,43808878355,7415856318,6.21461E+11,13783724559,78,2432188628,1123899,478307,7571638,361634,1654893,30193114401,20429562558,19469050703,363752380,1.19625E+11,92499563880,40936132,56237363,116567098,277456351,790427527,1672906036,3367440890,3063955235,3784586841,4186909929,3597462894,3732428326,3495115515,2745297972,1842247108,,95.89743635,98.44326596,1321287,718726,5826135,1312275,716821,5748530,24883,887775,1333063,719165,5994585,1321323,718734,5826260,1757550,1748035,,,,3571,21389,27241,98554,0,20045,0,15236,134116,133560,775448,56705,56545,773383,56705,775888,56703,775454,,0,0,0,0,0.807080373,0.470325403,-115.6263692,11.76467943,2.063529322,0.393447257,0.466259692,15278.56095,21916.8625,18595.5115,2204.972035,20800.48353,
